PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,PlaytimeCategory,PurchaseStatus
33806,46,Male,Europe,Sports,15,0,Easy,4,99,34,13,Medium,Medium,No Purchase
33807,25,Female,Europe,Action,15,0,Hard,2,154,64,8,Low,Medium,No Purchase
33808,21,Male,USA,Simulation,2,0,Easy,5,67,8,40,Medium,Low,No Purchase
33809,44,Male,Europe,Strategy,9,1,Easy,1,157,57,16,Low,Low,Purchased
33810,27,Male,Asia,Strategy,11,0,Easy,0,83,65,44,Low,Medium,No Purchase
33811,17,Female,USA,Strategy,3,1,Easy,17,154,10,2,High,Low,Purchased
33812,21,Female,USA,RPG,15,0,Medium,4,53,96,4,Low,Medium,No Purchase
33813,27,Male,Other,RPG,18,0,Easy,9,54,88,39,High,Medium,No Purchase
33814,39,Female,Europe,Strategy,0,0,Easy,5,149,24,25,Medium,Low,No Purchase
33815,37,Female,Europe,RPG,20,0,Easy,10,61,40,28,Medium,Medium,No Purchase
33816,47,Male,Asia,Sports,15,0,Hard,2,151,76,41,High,Medium,No Purchase
33817,19,Male,Asia,Sports,0,0,Medium,6,59,89,21,Medium,Low,No Purchase
33818,46,Male,USA,Strategy,16,0,Easy,14,31,60,6,Medium,Medium,No Purchase
33819,44,Female,USA,Strategy,20,0,Medium,0,133,66,29,Low,Medium,No Purchase
33820,45,Female,Europe,Strategy,21,0,Medium,7,55,98,11,Medium,Medium,No Purchase
33821,27,Female,USA,RPG,12,0,Medium,1,136,83,46,Medium,Medium,No Purchase
33822,19,Male,Europe,Strategy,9,0,Hard,0,49,74,40,Low,Low,No Purchase
33823,37,Male,Europe,Action,8,0,Easy,1,124,63,39,Low,Low,No Purchase
33824,15,Female,Asia,Sports,2,0,Hard,16,53,94,20,Medium,Low,No Purchase
33825,24,Female,Asia,Sports,6,1,Easy,5,156,53,33,Medium,Low,Purchased
33826,41,Male,USA,Simulation,5,0,Easy,13,177,97,0,High,Low,No Purchase
33827,22,Female,USA,Sports,15,1,Medium,11,34,66,13,Medium,Medium,Purchased
33828,17,Male,Europe,Sports,4,0,Easy,12,129,30,3,High,Low,No Purchase
33829,33,Male,Europe,Strategy,17,0,Easy,4,69,72,18,Medium,Medium,No Purchase
33830,16,Female,Europe,Simulation,16,0,Hard,0,135,8,25,Low,Medium,No Purchase
33831,45,Male,Other,Action,11,0,Easy,7,86,77,21,Medium,Medium,No Purchase
33832,24,Male,Europe,Action,0,0,Hard,5,107,8,10,Medium,Low,No Purchase
33833,30,Male,USA,Strategy,9,1,Easy,9,149,10,18,Medium,Low,Purchased
33834,34,Male,Other,Strategy,3,0,Easy,5,86,10,12,Medium,Low,No Purchase
33835,17,Male,Europe,Action,19,1,Easy,19,124,18,1,High,Medium,Purchased
33836,49,Male,Europe,Action,21,0,Medium,17,145,4,48,High,Medium,No Purchase
33837,48,Male,Asia,Strategy,1,0,Medium,12,120,8,10,High,Low,No Purchase
33838,35,Male,USA,Sports,11,0,Easy,5,51,42,19,Low,Medium,No Purchase
33839,46,Male,Europe,Action,18,0,Easy,4,20,41,29,Low,Medium,No Purchase
33840,32,Female,Asia,Simulation,7,0,Medium,19,99,71,36,High,Low,No Purchase
33841,48,Male,Asia,Action,13,1,Easy,2,164,70,23,Medium,Medium,Purchased
33842,17,Male,USA,RPG,20,0,Hard,15,140,81,13,High,Medium,No Purchase
33843,17,Female,Europe,Simulation,10,0,Easy,7,28,57,18,Low,Medium,No Purchase
33844,41,Male,USA,Sports,3,0,Hard,0,74,67,6,Low,Low,No Purchase
33845,16,Female,USA,Action,22,0,Medium,13,146,80,23,High,Medium,No Purchase
33846,17,Male,USA,Strategy,9,0,Hard,12,21,73,34,Medium,Low,No Purchase
33847,31,Female,Europe,Simulation,8,0,Easy,19,167,7,16,High,Low,No Purchase
33848,33,Male,Europe,Strategy,15,0,Easy,3,122,47,21,Medium,Medium,No Purchase
33849,33,Female,Other,RPG,20,0,Easy,9,13,7,19,Low,Medium,No Purchase
33850,19,Male,Asia,Action,23,0,Easy,4,24,84,11,Low,Medium,No Purchase
33851,19,Female,Europe,Action,15,0,Easy,13,141,96,47,High,Medium,No Purchase
33852,28,Female,Asia,Simulation,8,1,Easy,18,21,59,32,Medium,Low,Purchased
33853,41,Female,USA,Sports,11,0,Easy,18,110,53,30,High,Medium,No Purchase
33854,49,Male,USA,Strategy,16,1,Hard,2,20,80,1,Low,Medium,Purchased
33855,35,Male,USA,Strategy,23,0,Medium,11,153,31,20,High,Medium,No Purchase
33856,19,Male,USA,Strategy,24,0,Easy,5,99,20,5,Medium,Medium,No Purchase
33857,38,Male,USA,RPG,16,0,Hard,14,85,84,46,Medium,Medium,No Purchase
33858,38,Female,USA,Sports,9,1,Medium,15,176,20,48,High,Low,Purchased
33859,27,Male,Europe,Sports,10,0,Medium,14,68,91,16,Medium,Medium,No Purchase
33860,15,Female,Europe,Strategy,23,0,Hard,8,124,77,23,Medium,Medium,No Purchase
33861,24,Male,USA,Strategy,18,1,Easy,2,20,72,13,Low,Medium,Purchased
33862,16,Male,Other,Action,8,0,Medium,16,43,96,39,Medium,Low,No Purchase
33863,30,Male,Europe,Simulation,12,0,Easy,9,138,98,48,High,Medium,No Purchase
33864,30,Male,Asia,Sports,12,1,Medium,1,117,70,16,Low,Medium,Purchased
33865,37,Male,Asia,Sports,20,1,Easy,8,179,42,39,High,Medium,Purchased
33866,40,Male,USA,RPG,0,1,Hard,18,110,85,36,High,Low,Purchased
33867,30,Male,Europe,Strategy,18,0,Medium,17,17,28,49,Medium,Medium,No Purchase
33868,41,Female,Asia,RPG,4,0,Easy,17,136,80,14,High,Low,No Purchase
33869,44,Male,Other,RPG,8,0,Easy,0,159,10,35,Low,Low,No Purchase
33870,47,Female,Europe,Action,16,0,Easy,10,88,50,31,Medium,Medium,No Purchase
33871,46,Female,Other,Action,19,0,Medium,5,142,68,6,Medium,Medium,No Purchase
33872,23,Male,Europe,Sports,18,0,Easy,9,61,31,0,Low,Medium,No Purchase
33873,25,Female,USA,Action,7,0,Medium,18,152,19,37,High,Low,No Purchase
33874,20,Female,Europe,RPG,12,0,Hard,16,163,92,11,High,Medium,No Purchase
33875,44,Male,Asia,Action,8,0,Medium,9,107,26,49,Medium,Low,No Purchase
33876,29,Male,Europe,Action,11,0,Easy,3,23,16,39,Low,Medium,No Purchase
33877,44,Female,USA,Simulation,15,1,Medium,17,62,42,26,Medium,Medium,Purchased
33878,32,Male,USA,RPG,1,0,Medium,10,18,50,37,Low,Low,No Purchase
33879,26,Female,Europe,Strategy,23,1,Hard,5,57,60,45,Medium,Medium,Purchased
33880,18,Male,Europe,Strategy,13,0,Easy,11,70,97,16,Medium,Medium,No Purchase
33881,30,Male,USA,RPG,11,0,Hard,17,14,54,13,Low,Medium,No Purchase
33882,37,Male,Asia,Sports,11,0,Hard,16,87,6,1,Medium,Medium,No Purchase
33883,25,Male,USA,Sports,20,0,Easy,2,81,91,40,Medium,Medium,No Purchase
33884,38,Female,USA,Strategy,3,0,Medium,8,56,27,38,Medium,Low,No Purchase
33885,36,Male,Other,Simulation,22,0,Easy,1,12,70,33,Low,Medium,No Purchase
33886,29,Male,USA,Sports,6,0,Hard,11,130,51,28,High,Low,No Purchase
33887,29,Male,USA,Simulation,17,0,Medium,4,143,95,12,Medium,Medium,No Purchase
33888,24,Male,USA,Action,13,0,Hard,6,35,64,6,Low,Medium,No Purchase
33889,42,Female,Other,Simulation,18,0,Easy,0,33,56,21,Low,Medium,No Purchase
33890,31,Male,USA,Action,4,0,Easy,0,31,69,4,High,Low,No Purchase
33891,36,Female,Europe,Simulation,20,0,Medium,18,173,71,4,High,Medium,No Purchase
33892,37,Male,Europe,Strategy,16,0,Easy,18,163,16,41,High,Medium,No Purchase
33893,43,Male,USA,Strategy,19,0,Medium,11,96,58,14,Medium,Medium,No Purchase
33894,36,Female,Asia,Action,12,1,Easy,8,116,86,39,Medium,Medium,Purchased
33895,25,Male,Other,RPG,20,0,Easy,5,173,50,22,Medium,Medium,No Purchase
33896,43,Male,Other,Strategy,19,1,Easy,12,38,28,18,Medium,Medium,Purchased
33897,46,Male,USA,Action,4,0,Easy,3,72,76,6,Low,Low,No Purchase
33898,28,Male,USA,RPG,23,0,Easy,8,132,99,38,Medium,Medium,No Purchase
33899,32,Male,Asia,Sports,23,0,Medium,11,17,12,34,Medium,Medium,No Purchase
33900,48,Male,USA,Sports,24,1,Easy,18,143,49,35,High,Medium,Purchased
33901,37,Female,Europe,Strategy,2,0,Hard,3,147,49,21,Medium,Low,No Purchase
33902,46,Female,Europe,Strategy,18,1,Medium,12,109,86,44,High,Medium,Purchased
33903,17,Male,Europe,Strategy,15,0,Easy,2,91,71,48,Medium,Medium,No Purchase
33904,36,Male,USA,Strategy,23,0,Medium,6,117,89,40,Medium,Medium,No Purchase
33905,37,Female,USA,Strategy,15,0,Easy,2,128,7,20,Low,Medium,No Purchase
33906,18,Male,Europe,Sports,16,0,Medium,6,96,57,48,Medium,Medium,No Purchase
33907,27,Male,USA,Action,1,0,Easy,19,145,68,11,High,Low,No Purchase
33908,46,Male,Other,Sports,8,0,Medium,15,163,22,38,High,Low,No Purchase
33909,43,Male,Asia,Sports,15,0,Easy,7,157,72,25,Medium,Medium,No Purchase
33910,24,Male,USA,RPG,7,0,Easy,12,75,22,44,Medium,Low,No Purchase
33911,27,Female,Europe,Strategy,10,0,Medium,0,173,53,19,Low,Medium,No Purchase
33912,31,Male,Europe,Sports,21,0,Easy,19,43,42,3,Medium,Medium,No Purchase
33913,16,Female,USA,Sports,23,0,Easy,1,161,17,11,Low,Medium,No Purchase
33914,31,Male,USA,Sports,24,0,Hard,15,73,44,16,Medium,Medium,No Purchase
33915,40,Female,Europe,Sports,12,0,Medium,2,34,29,47,Low,Medium,No Purchase
33916,19,Male,Other,Sports,11,0,Easy,0,179,9,14,Low,Medium,No Purchase
33917,39,Female,Asia,Sports,10,1,Hard,12,99,91,5,Medium,Medium,Purchased
33918,23,Female,USA,RPG,0,0,Medium,19,70,6,23,Medium,Low,No Purchase
33919,42,Male,Asia,Simulation,15,0,Easy,15,93,59,41,High,Medium,No Purchase
33920,36,Male,Europe,Action,1,0,Medium,10,10,24,15,High,Low,No Purchase
33921,43,Male,Europe,Sports,22,0,Medium,18,41,62,32,Low,Medium,No Purchase
33922,49,Female,USA,RPG,8,0,Hard,3,138,73,6,Medium,Low,No Purchase
33923,34,Female,USA,Sports,12,0,Easy,13,28,63,42,Medium,Medium,No Purchase
33924,19,Male,USA,Strategy,22,1,Medium,12,146,23,25,High,Medium,Purchased
33925,46,Male,Europe,Simulation,17,0,Easy,13,75,95,6,Medium,Medium,No Purchase
33926,24,Male,Asia,Strategy,3,0,Medium,0,21,23,15,Low,Low,No Purchase
33927,31,Male,USA,Simulation,17,0,Easy,5,23,27,15,Low,Medium,No Purchase
33928,29,Male,USA,Simulation,14,1,Hard,0,135,5,13,Low,Medium,Purchased
33929,23,Male,USA,Strategy,19,1,Medium,5,67,17,48,Medium,Medium,Purchased
33930,46,Male,Europe,Sports,2,1,Medium,19,76,87,35,High,Low,Purchased
33931,37,Female,Asia,Simulation,23,0,Easy,3,38,29,3,Low,Medium,No Purchase
33932,25,Male,Other,RPG,2,0,Hard,4,36,30,47,Low,Low,No Purchase
33933,27,Male,Asia,Simulation,11,0,Medium,12,10,57,11,Low,Medium,No Purchase
33934,32,Male,Asia,Strategy,17,0,Easy,10,108,42,2,Medium,Medium,No Purchase
33935,23,Female,Europe,RPG,17,0,Medium,2,13,73,16,Low,Medium,No Purchase
33936,19,Female,USA,Action,6,0,Easy,2,68,46,17,Low,Low,No Purchase
33937,36,Male,Asia,Simulation,15,0,Medium,15,110,47,25,Medium,Medium,No Purchase
33938,46,Female,Asia,Sports,1,0,Easy,7,93,74,12,Low,Low,No Purchase
33939,16,Female,USA,Simulation,8,0,Medium,10,112,82,25,Medium,Low,No Purchase
33940,35,Female,USA,RPG,22,0,Easy,9,101,81,33,Medium,Medium,No Purchase
33941,42,Female,USA,RPG,11,0,Easy,8,20,17,26,Low,Medium,No Purchase
33942,38,Male,Europe,Sports,21,0,Hard,10,103,43,1,Medium,Medium,No Purchase
33943,38,Male,USA,Action,4,0,Medium,0,142,28,33,Low,Low,No Purchase
33944,28,Female,Other,Sports,11,0,Easy,6,103,99,36,Medium,Medium,No Purchase
33945,41,Female,USA,Simulation,15,0,Hard,5,86,81,28,Medium,Medium,No Purchase
33946,38,Male,USA,RPG,7,1,Easy,3,77,10,49,Low,Low,Purchased
33947,20,Male,Asia,Action,24,1,Medium,5,39,93,13,Low,Medium,Purchased
33948,40,Male,Other,Strategy,12,0,Easy,4,15,89,6,Low,Medium,No Purchase
33949,29,Male,Asia,RPG,7,0,Easy,7,92,51,17,Medium,Low,No Purchase
33950,43,Male,Other,RPG,16,0,Hard,3,144,52,39,Medium,Medium,No Purchase
33951,24,Male,USA,Strategy,20,0,Medium,1,59,24,22,Low,Medium,No Purchase
33952,42,Female,Asia,Strategy,8,0,Hard,16,133,75,21,High,Low,No Purchase
33953,23,Female,Europe,Sports,11,0,Easy,17,137,95,34,High,Medium,No Purchase
33954,35,Female,Europe,Simulation,23,0,Easy,3,48,11,23,Low,Medium,No Purchase
33955,24,Male,Europe,Strategy,3,0,Medium,14,168,14,32,High,Low,No Purchase
33956,18,Female,Europe,Sports,5,0,Easy,16,64,77,48,Medium,Low,No Purchase
33957,18,Male,USA,Action,24,0,Easy,11,57,65,40,Medium,Medium,No Purchase
33958,20,Male,Europe,Action,11,1,Hard,16,29,76,36,Medium,Medium,Purchased
33959,40,Female,USA,Action,13,0,Medium,5,151,2,37,Medium,Medium,No Purchase
33960,30,Male,USA,RPG,12,1,Easy,9,42,40,15,Medium,Medium,Purchased
33961,22,Male,USA,Sports,15,0,Medium,9,129,15,38,Medium,Medium,No Purchase
33962,42,Female,USA,Simulation,11,0,Easy,8,43,13,22,Medium,Medium,No Purchase
33963,30,Female,USA,Strategy,8,0,Medium,18,98,64,29,High,Low,No Purchase
33964,15,Female,Other,Strategy,9,1,Easy,12,133,27,36,High,Low,Purchased
33965,33,Male,Europe,RPG,15,0,Easy,19,55,48,28,Medium,Medium,No Purchase
33966,31,Male,Europe,Sports,10,0,Easy,18,104,94,40,High,Medium,No Purchase
33967,42,Male,Europe,Action,10,0,Medium,16,24,14,37,Medium,Medium,No Purchase
33968,26,Male,USA,Strategy,8,0,Easy,12,107,8,36,Medium,Low,No Purchase
33969,20,Female,USA,Action,20,0,Medium,12,17,92,39,Medium,Medium,No Purchase
33970,21,Female,USA,Action,4,0,Easy,0,139,51,4,High,Low,No Purchase
33971,22,Female,Asia,Sports,15,0,Medium,10,143,12,22,High,Medium,No Purchase
33972,17,Male,USA,Sports,23,0,Medium,19,141,74,29,High,Medium,No Purchase
33973,35,Female,USA,RPG,5,0,Easy,2,81,56,0,Low,Low,No Purchase
33974,22,Female,Other,Simulation,10,0,Medium,16,32,14,11,Low,Medium,No Purchase
33975,42,Male,Asia,RPG,17,0,Hard,6,152,4,32,Medium,Medium,No Purchase
33976,44,Male,USA,Strategy,10,0,Medium,17,18,14,22,High,Medium,No Purchase
33977,46,Female,Europe,Strategy,0,0,Medium,7,113,69,26,Medium,Low,No Purchase
33978,25,Male,Europe,RPG,17,0,Medium,9,168,63,2,High,Medium,No Purchase
33979,34,Female,USA,Sports,17,1,Easy,4,160,31,8,Medium,Medium,Purchased
33980,30,Male,Europe,Strategy,18,0,Easy,6,26,63,19,Low,Medium,No Purchase
33981,39,Male,USA,Sports,12,0,Easy,6,162,75,30,Medium,Medium,No Purchase
33982,23,Female,Other,RPG,7,0,Medium,10,119,51,7,Medium,Low,No Purchase
33983,17,Female,USA,RPG,19,0,Medium,9,52,60,22,Low,Medium,No Purchase
33984,30,Female,USA,Strategy,6,0,Easy,11,165,63,35,High,Low,No Purchase
33985,26,Female,USA,Action,5,0,Easy,5,82,26,44,Medium,Low,No Purchase
33986,29,Female,USA,Simulation,6,0,Hard,3,162,65,10,Medium,Low,No Purchase
33987,18,Female,USA,Sports,6,0,Easy,8,23,62,14,Low,Low,No Purchase
33988,37,Female,USA,Simulation,8,0,Hard,12,89,44,41,Medium,Low,No Purchase
33989,41,Female,Europe,Simulation,24,0,Easy,18,94,8,30,High,Medium,No Purchase
33990,27,Male,USA,RPG,3,0,Medium,14,26,23,28,High,Low,No Purchase
33991,35,Male,Other,RPG,11,1,Medium,19,18,60,2,Medium,Medium,Purchased
33992,43,Female,USA,RPG,22,1,Medium,19,54,42,28,Medium,Medium,Purchased
33993,43,Female,USA,Sports,0,0,Medium,18,30,3,23,Medium,Low,No Purchase
33994,25,Female,USA,Simulation,22,0,Easy,3,88,63,38,Medium,Medium,No Purchase
33995,42,Male,Europe,Simulation,2,0,Easy,4,91,39,22,Medium,Low,No Purchase
33996,24,Male,Asia,RPG,11,0,Hard,9,141,93,0,Medium,Medium,No Purchase
33997,19,Male,Europe,Action,5,0,Easy,12,99,23,43,Medium,Low,No Purchase
33998,39,Male,Asia,RPG,16,0,Easy,2,155,47,2,Low,Medium,No Purchase
33999,47,Female,Europe,RPG,24,0,Easy,6,73,69,22,Medium,Medium,No Purchase
34000,31,Female,USA,Strategy,19,0,Easy,4,59,26,43,High,Medium,No Purchase
34001,47,Male,USA,RPG,18,1,Medium,0,80,29,14,Low,Medium,Purchased
34002,39,Male,USA,Sports,11,0,Easy,15,113,87,23,High,Medium,No Purchase
34003,47,Female,Other,Simulation,14,0,Hard,13,114,75,34,High,Medium,No Purchase
34004,23,Female,Europe,RPG,13,0,Medium,15,148,88,28,High,Medium,No Purchase
34005,41,Male,Asia,Action,9,1,Medium,3,115,87,19,Medium,Low,Purchased
34006,39,Male,USA,Simulation,23,0,Medium,12,140,7,13,High,Medium,No Purchase
34007,18,Male,Europe,Simulation,21,0,Easy,1,49,70,38,Low,Medium,No Purchase
34008,23,Female,Europe,Action,21,0,Easy,1,29,24,37,Low,Medium,No Purchase
34009,29,Female,USA,Strategy,6,0,Medium,13,18,87,11,Low,Low,No Purchase
34010,30,Male,USA,Action,18,0,Easy,3,62,87,25,Low,Medium,No Purchase
34011,30,Female,USA,Sports,13,0,Easy,17,137,56,17,High,Medium,No Purchase
34012,27,Male,Asia,Action,14,1,Hard,19,57,30,41,Medium,Medium,Purchased
34013,28,Male,Europe,Strategy,4,0,Medium,0,17,7,45,Low,Low,No Purchase
34014,36,Female,Europe,RPG,11,0,Hard,16,101,92,32,High,Medium,No Purchase
34015,35,Female,Asia,RPG,12,0,Medium,8,12,3,45,Low,Medium,No Purchase
34016,23,Female,USA,Simulation,16,0,Medium,15,134,63,14,High,Medium,No Purchase
34017,18,Female,USA,RPG,14,0,Easy,11,97,81,3,Medium,Medium,No Purchase
34018,24,Female,Europe,RPG,6,0,Hard,8,115,75,39,Medium,Low,No Purchase
34019,49,Male,Europe,Action,2,0,Easy,9,154,77,36,High,Low,No Purchase
34020,23,Male,USA,Simulation,20,0,Easy,3,94,14,37,Low,Medium,No Purchase
34021,30,Female,Europe,Simulation,15,0,Hard,5,141,63,10,Medium,Medium,No Purchase
34022,32,Male,USA,Action,13,1,Easy,11,59,57,39,Low,Medium,Purchased
34023,24,Male,USA,Sports,4,1,Easy,12,157,4,41,High,Low,Purchased
34024,35,Male,Other,Sports,23,1,Hard,19,115,35,27,High,Medium,Purchased
34025,29,Female,Europe,Sports,17,0,Easy,0,97,62,15,Low,Medium,No Purchase
34026,29,Male,USA,Action,16,0,Easy,13,159,73,24,High,Medium,No Purchase
34027,25,Male,USA,RPG,9,0,Easy,13,68,53,29,Medium,Low,No Purchase
34028,34,Female,Europe,Strategy,12,1,Hard,17,30,99,41,Medium,Medium,Purchased
34029,48,Female,Other,Sports,18,0,Hard,14,43,67,5,Medium,Medium,No Purchase
34030,36,Male,Asia,RPG,9,0,Medium,8,93,94,3,Medium,Low,No Purchase
34031,32,Female,Other,Sports,23,0,Hard,8,71,3,4,Medium,Medium,No Purchase
34032,30,Male,USA,Strategy,9,0,Hard,16,131,59,36,Low,Low,No Purchase
34033,19,Female,USA,RPG,9,0,Hard,16,177,43,8,High,Low,No Purchase
34034,15,Female,USA,Sports,11,0,Easy,18,73,15,5,Medium,Medium,No Purchase
34035,33,Male,USA,Action,14,0,Easy,19,150,19,26,High,Medium,No Purchase
34036,24,Female,Other,Sports,10,0,Hard,2,75,57,49,Low,Medium,No Purchase
34037,35,Male,USA,Simulation,4,0,Medium,8,115,74,10,Low,Low,No Purchase
34038,27,Female,USA,Action,10,1,Easy,10,56,53,34,Medium,Medium,Purchased
34039,38,Female,Europe,Action,15,1,Easy,9,11,52,15,Low,Medium,Purchased
34040,37,Male,Europe,Strategy,2,0,Easy,11,119,80,42,High,Low,No Purchase
34041,37,Male,USA,RPG,22,0,Medium,6,100,31,39,Medium,Medium,No Purchase
34042,25,Female,USA,Strategy,13,0,Easy,2,93,27,9,Low,Medium,No Purchase
34043,16,Male,Asia,Action,13,0,Easy,12,22,53,0,Low,Medium,No Purchase
34044,20,Male,Other,Strategy,16,0,Hard,13,171,8,27,High,Medium,No Purchase
34045,25,Male,Asia,RPG,8,0,Medium,3,166,57,41,Medium,Low,No Purchase
34046,29,Male,Asia,Action,7,0,Medium,16,100,46,12,High,Low,No Purchase
34047,23,Male,Asia,Sports,6,0,Easy,16,22,73,44,Medium,Low,No Purchase
34048,26,Male,Asia,Strategy,20,0,Easy,19,149,46,26,High,Medium,No Purchase
34049,42,Male,Asia,Action,15,0,Easy,3,113,56,47,Low,Medium,No Purchase
34050,37,Female,USA,Action,1,0,Easy,2,92,73,39,Medium,Low,No Purchase
34051,41,Male,USA,Sports,8,0,Medium,17,161,84,8,High,Low,No Purchase
34052,38,Male,USA,Simulation,2,0,Medium,1,115,37,45,Low,Low,No Purchase
34053,28,Female,Europe,Strategy,3,0,Medium,11,108,7,14,Medium,Low,No Purchase
34054,49,Male,USA,RPG,15,0,Hard,18,167,97,20,High,Medium,No Purchase
34055,41,Female,USA,Sports,2,0,Easy,6,52,21,40,Medium,Low,No Purchase
34056,35,Male,USA,Sports,22,0,Easy,10,37,66,19,Medium,Medium,No Purchase
34057,27,Female,USA,Simulation,17,0,Medium,9,112,4,37,Medium,Medium,No Purchase
34058,22,Female,Europe,Sports,21,0,Easy,9,111,82,0,Medium,Medium,No Purchase
34059,48,Female,USA,Strategy,24,0,Medium,9,89,66,18,Medium,Medium,No Purchase
34060,37,Male,Asia,RPG,7,1,Medium,11,142,12,49,High,Low,Purchased
34061,23,Female,Other,Sports,18,0,Easy,1,101,38,31,Low,Medium,No Purchase
34062,15,Female,Europe,Action,14,0,Easy,17,142,55,26,High,Medium,No Purchase
34063,30,Male,Europe,Action,23,0,Medium,12,45,33,4,Medium,Medium,No Purchase
34064,39,Female,USA,Sports,17,0,Medium,6,174,34,22,Medium,Medium,No Purchase
34065,32,Male,Europe,RPG,13,0,Easy,17,42,26,40,Medium,Medium,No Purchase
34066,48,Male,Other,Simulation,1,0,Medium,8,14,22,5,Low,Low,No Purchase
34067,17,Male,USA,Simulation,8,0,Easy,10,125,23,35,Medium,Low,No Purchase
34068,34,Female,Other,Action,6,0,Hard,5,70,13,0,Low,Low,No Purchase
34069,33,Male,USA,Strategy,4,0,Medium,4,83,98,11,Medium,Low,No Purchase
34070,27,Male,USA,RPG,10,0,Easy,4,75,57,21,Medium,Medium,No Purchase
34071,31,Female,Other,Sports,12,0,Easy,18,119,84,3,High,Medium,No Purchase
34072,28,Male,Europe,Simulation,10,1,Easy,14,111,76,31,High,Medium,Purchased
34073,44,Female,USA,Action,7,0,Easy,0,85,94,37,Medium,Low,No Purchase
34074,36,Female,Asia,Strategy,17,0,Hard,3,175,76,1,Medium,Medium,No Purchase
34075,43,Male,Europe,Simulation,7,0,Easy,13,17,95,30,Medium,Low,No Purchase
34076,16,Male,Asia,Strategy,12,0,Easy,13,80,98,22,Medium,Medium,No Purchase
34077,22,Female,USA,RPG,20,0,Easy,16,149,8,3,High,Medium,No Purchase
34078,28,Male,Asia,Strategy,10,1,Hard,13,170,78,31,High,Medium,Purchased
34079,48,Female,Asia,Strategy,24,0,Medium,13,146,65,21,High,Medium,No Purchase
34080,27,Male,Other,Action,9,0,Easy,17,44,55,48,Medium,Low,No Purchase
34081,24,Male,Europe,Strategy,8,0,Medium,9,102,10,17,Medium,Low,No Purchase
34082,22,Male,Europe,RPG,11,0,Easy,0,73,10,13,Low,Medium,No Purchase
34083,21,Female,Asia,Action,8,0,Easy,6,86,37,31,Medium,Low,No Purchase
34084,27,Female,USA,Strategy,16,0,Medium,6,66,39,23,Medium,Medium,No Purchase
34085,40,Male,USA,Action,18,0,Medium,0,59,15,30,Low,Medium,No Purchase
34086,46,Male,USA,Strategy,7,0,Medium,8,138,93,26,Medium,Low,No Purchase
34087,33,Male,Other,Sports,3,0,Easy,3,75,82,1,Medium,Low,No Purchase
34088,29,Female,USA,Simulation,16,0,Easy,13,142,3,14,High,Medium,No Purchase
34089,16,Male,Other,Action,5,0,Easy,1,114,23,41,Low,Low,No Purchase
34090,33,Female,USA,Simulation,14,0,Easy,14,22,79,37,Medium,Medium,No Purchase
34091,47,Female,Europe,Sports,14,0,Easy,4,81,62,11,Medium,Medium,No Purchase
34092,47,Female,Europe,Action,8,1,Easy,18,58,14,4,Medium,Low,Purchased
34093,15,Female,Asia,Simulation,16,0,Medium,2,87,78,7,Low,Medium,No Purchase
34094,42,Male,Other,RPG,12,1,Easy,10,70,31,5,Medium,Medium,Purchased
34095,31,Male,Europe,Simulation,0,0,Medium,8,108,15,31,Medium,Low,No Purchase
34096,20,Male,USA,Sports,15,0,Medium,7,34,45,39,Low,Medium,No Purchase
34097,34,Male,USA,Sports,8,0,Medium,17,90,1,19,High,Low,No Purchase
34098,27,Male,USA,RPG,14,1,Hard,18,167,99,19,High,Medium,Purchased
34099,26,Female,USA,Action,11,0,Easy,16,61,10,39,Medium,Medium,No Purchase
34100,44,Male,USA,Simulation,17,0,Easy,0,140,90,29,Low,Medium,No Purchase
34101,35,Female,Asia,Sports,4,0,Easy,16,155,15,38,High,Low,No Purchase
34102,16,Male,Europe,Sports,10,1,Medium,13,70,68,17,Medium,Medium,Purchased
34103,32,Female,Europe,Sports,9,1,Easy,13,149,37,1,High,Low,Purchased
34104,42,Male,USA,Action,16,0,Easy,19,145,84,42,High,Medium,No Purchase
34105,18,Female,USA,Simulation,9,1,Easy,12,73,17,48,Medium,Low,Purchased
34106,20,Female,USA,Strategy,2,0,Hard,0,29,28,25,Low,Low,No Purchase
34107,23,Male,USA,Action,7,1,Easy,5,154,13,10,Medium,Low,Purchased
34108,34,Male,USA,Strategy,22,0,Medium,5,135,68,22,Low,Medium,No Purchase
34109,44,Male,USA,Sports,21,1,Medium,3,50,62,36,Low,Medium,Purchased
34110,18,Female,Asia,Simulation,1,1,Easy,4,169,42,15,Medium,Low,Purchased
34111,27,Male,Asia,RPG,18,0,Easy,17,169,30,32,High,Medium,No Purchase
34112,49,Female,USA,Simulation,10,0,Medium,3,85,68,34,Medium,Medium,No Purchase
34113,44,Female,USA,RPG,14,0,Medium,3,73,9,35,Medium,Medium,No Purchase
34114,18,Female,USA,Simulation,11,1,Easy,13,169,87,32,High,Medium,Purchased
34115,39,Female,Europe,Simulation,18,0,Easy,7,47,22,18,Medium,Medium,No Purchase
34116,45,Female,Asia,Strategy,8,0,Easy,13,19,30,24,Low,Low,No Purchase
34117,26,Female,Europe,RPG,17,0,Easy,1,11,24,46,Low,Medium,No Purchase
34118,29,Male,USA,RPG,14,1,Easy,9,121,22,18,Medium,Medium,Purchased
